dock_id, dock_name, lat, long, date, count
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 7:00,2
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 8:00,2
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 9:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 10:00,2
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 11:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 12:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 13:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 16:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 17:00,1
402,"Broadway & E 22 St",40.740343,-73.989551,2016-09-07 18:00,1
405,"Washington St & Gansevoort St",40.739323,-74.008119,2016-09-03 12:00,1
406,"Hicks St & Montague St",40.695128,-73.995951,2016-09-03 11:00,1
406,"Hicks St & Montague St",40.695128,-73.995951,2016-09-04 13:00,1
406,"Hicks St & Montague St",40.695128,-73.995951,2016-09-07 10:00,1
408,"Market St & Cherry St",40.710762,-73.994004,2016-09-01 16:00,1
408,"Market St & Cherry St",40.710762,-73.994004,2016-09-04 11:00,1
412,"Forsyth St & Canal St",40.715815,-73.994224,2016-09-03 15:00,2
415,"Pearl St & Hanover Square",40.704718,-74.00926,2016-09-06 7:00,1
415,"Pearl St & Hanover Square",40.704718,-74.00926,2016-09-06 9:00,1
415,"Pearl St & Hanover Square",40.704718,-74.00926,2016-09-07 7:00,1
415,"Pearl St & Hanover Square",40.704718,-74.00926,2016-09-07 8:00,1
416,"Cumberland St & Lafayette Ave",40.687534,-73.972652,2016-09-04 21:00,1
419,"Carlton Ave & Park Ave",40.695807,-73.973556,2016-09-07 19:00,1
420,"Clermont Ave & Lafayette Ave",40.687645,-73.969689,2016-09-04 19:00,1
422,"W 59 St & 10 Ave",40.770513,-73.988038,2016-09-02 10:00,1
422,"W 59 St & 10 Ave",40.770513,-73.988038,2016-09-07 12:00,2
423,"W 54 St & 9 Ave",40.765849,-73.986905,2016-09-04 14:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-01 16:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-02 8:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-02 12:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-02 16:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-03 17:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-03 18:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-03 23:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-04 11:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 7:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 8:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 9:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 12:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 16:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 17:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-06 18:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 7:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 8:00,2
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 9:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 10:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 14:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 17:00,1
426,"West St & Chambers St",40.717548,-74.013221,2016-09-07 18:00,2
427,"Bus Slip & State St",40.701907,-74.013942,2016-09-02 9:00,1
427,"Bus Slip & State St",40.701907,-74.013942,2016-09-06 9:00,1
427,"Bus Slip & State St",40.701907,-74.013942,2016-09-07 10:00,1
428,"E 3 St & 1 Ave",40.724677,-73.987834,2016-09-06 6:00,1
430,"York St & Jay St",40.701485,-73.986569,2016-09-02 15:00,2
430,"York St & Jay St",40.701485,-73.986569,2016-09-05 17:00,1
430,"York St & Jay St",40.701485,-73.986569,2016-09-06 10:00,1
430,"York St & Jay St",40.701485,-73.986569,2016-09-06 11:00,1
430,"York St & Jay St",40.701485,-73.986569,2016-09-07 18:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 16:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 18:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 19:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 20:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 21:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 22:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-01 23:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 7:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 8:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 9:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 10:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 18:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 19:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 20:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-02 21:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-04 17:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 7:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 8:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 10:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 18:00,1
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 19:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 20:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-06 21:00,2
432,"E 7 St & Avenue A",40.726218,-73.983799,2016-09-07 6:00,1
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-02 22:00,1
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-06 7:00,1
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-07 7:00,1
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-07 8:00,2
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-07 20:00,2
433,"E 13 St & Avenue A",40.729554,-73.980572,2016-09-07 23:00,1
434,"9 Ave & W 18 St",40.743174,-74.003664,2016-09-04 2:00,1
435,"W 21 St & 6 Ave",40.74174,-73.994156,2016-09-02 10:00,1
435,"W 21 St & 6 Ave",40.74174,-73.994156,2016-09-02 11:00,1
435,"W 21 St & 6 Ave",40.74174,-73.994156,2016-09-05 17:00,1
435,"W 21 St & 6 Ave",40.74174,-73.994156,2016-09-05 18:00,1
435,"W 21 St & 6 Ave",40.74174,-73.994156,2016-09-06 7:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-02 20:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-02 21:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-03 15:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-05 15:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-05 17:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-07 16:00,1
444,"Broadway & W 24 St",40.742354,-73.989151,2016-09-07 17:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-01 19:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-01 21:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-02 10:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-06 21:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 7:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 8:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 9:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 10:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 17:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 18:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 19:00,1
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 20:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 21:00,2
445,"E 10 St & Avenue A",40.727408,-73.98142,2016-09-07 22:00,1
447,"8 Ave & W 52 St",40.763707,-73.985162,2016-09-02 10:00,1
447,"8 Ave & W 52 St",40.763707,-73.985162,2016-09-02 21:00,1
448,"W 37 St & 10 Ave",40.756604,-73.997901,2016-09-02 17:00,1
448,"W 37 St & 10 Ave",40.756604,-73.997901,2016-09-02 21:00,1
453,"W 22 St & 8 Ave",40.744751,-73.999154,2016-09-02 15:00,1
456,"E 53 St & Madison Ave",40.759711,-73.974023,2016-09-07 8:00,2
456,"E 53 St & Madison Ave",40.759711,-73.974023,2016-09-07 9:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-03 0:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-03 10:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-03 16:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-04 16:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-04 17:00,1
457,"Broadway & W 58 St",40.766953,-73.981693,2016-09-05 18:00,1
458,"11 Ave & W 27 St",40.751396,-74.005226,2016-09-06 12:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-02 8:00,2
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-02 9:00,2
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-02 12:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-03 11:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-03 12:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-03 14:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-04 13:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-04 14:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-04 15:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-05 16:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-05 18:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-06 12:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-06 14:00,2
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-07 9:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-07 10:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-07 11:00,1
459,"W 20 St & 11 Ave",40.746745,-74.007756,2016-09-07 12:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-02 16:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-05 10:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-05 20:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-06 19:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-07 8:00,1
460,"S 4 St & Wythe Ave",40.712859,-73.965903,2016-09-07 12:00,1
461,"E 20 St & 2 Ave",40.735877,-73.98205,2016-09-01 21:00,1
461,"E 20 St & 2 Ave",40.735877,-73.98205,2016-09-03 23:00,1
461,"E 20 St & 2 Ave",40.735877,-73.98205,2016-09-07 5:00,1
462,"W 22 St & 10 Ave",40.74692,-74.004519,2016-09-07 18:00,1
465,"Broadway & W 41 St",40.755136,-73.98658,2016-09-02 10:00,1
467,"Dean St & 4 Ave",40.683125,-73.978951,2016-09-02 15:00,1
467,"Dean St & 4 Ave",40.683125,-73.978951,2016-09-07 13:00,1
467,"Dean St & 4 Ave",40.683125,-73.978951,2016-09-07 16:00,1
468,"Broadway & W 55 St",40.765265,-73.981923,2016-09-02 8:00,1
468,"Broadway & W 55 St",40.765265,-73.981923,2016-09-03 22:00,1
468,"Broadway & W 55 St",40.765265,-73.981923,2016-09-04 16:00,1
469,"Broadway & W 53 St",40.763441,-73.982681,2016-09-01 20:00,1
471,"Grand St & Havemeyer St",40.712868,-73.956981,2016-09-06 16:00,1
473,"Rivington St & Chrystie St",40.721101,-73.991925,2016-09-02 11:00,1
473,"Rivington St & Chrystie St",40.721101,-73.991925,2016-09-06 11:00,1
476,"E 31 St & 3 Ave",40.743943,-73.979661,2016-09-06 16:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-02 6:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-02 9:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-02 15:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-02 16:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-02 17:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-06 16:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-06 17:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-06 18:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-06 19:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-07 5:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-07 6:00,1
477,"W 41 St & 8 Ave",40.756405,-73.990026,2016-09-07 16:00,1
478,"11 Ave & W 41 St",40.760301,-73.998842,2016-09-01 16:00,1
478,"11 Ave & W 41 St",40.760301,-73.998842,2016-09-02 16:00,1
478,"11 Ave & W 41 St",40.760301,-73.998842,2016-09-02 18:00,1
478,"11 Ave & W 41 St",40.760301,-73.998842,2016-09-03 6:00,1
478,"11 Ave & W 41 St",40.760301,-73.998842,2016-09-06 21:00,1
479,"9 Ave & W 45 St",40.760193,-73.991255,2016-09-07 10:00,2
480,"W 53 St & 10 Ave",40.766697,-73.990617,2016-09-02 9:00,1
480,"W 53 St & 10 Ave",40.766697,-73.990617,2016-09-07 11:00,1
480,"W 53 St & 10 Ave",40.766697,-73.990617,2016-09-07 12:00,1
481,"S 3 St & Bedford Ave",40.712605,-73.962644,2016-09-02 12:00,1
483,"E 12 St & 3 Ave",40.732233,-73.9889,2016-09-01 22:00,1
483,"E 12 St & 3 Ave",40.732233,-73.9889,2016-09-01 23:00,1
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-01 16:00,1
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 7:00,2
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 8:00,1
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 10:00,2
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 18:00,1
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 20:00,1
487,"E 20 St & FDR Drive",40.733143,-73.975739,2016-09-02 21:00,1
488,"W 39 St & 9 Ave",40.756458,-73.993722,2016-09-01 16:00,1
488,"W 39 St & 9 Ave",40.756458,-73.993722,2016-09-06 17:00,2
488,"W 39 St & 9 Ave",40.756458,-73.993722,2016-09-07 17:00,1
488,"W 39 St & 9 Ave",40.756458,-73.993722,2016-09-07 18:00,1
490,"8 Ave & W 33 St",40.751551,-73.993934,2016-09-02 15:00,2
490,"8 Ave & W 33 St",40.751551,-73.993934,2016-09-06 15:00,1
490,"8 Ave & W 33 St",40.751551,-73.993934,2016-09-06 16:00,1
490,"8 Ave & W 33 St",40.751551,-73.993934,2016-09-06 23:00,1
491,"E 24 St & Park Ave S",40.740964,-73.986022,2016-09-02 8:00,2
491,"E 24 St & Park Ave S",40.740964,-73.986022,2016-09-02 9:00,1
491,"E 24 St & Park Ave S",40.740964,-73.986022,2016-09-06 8:00,2
491,"E 24 St & Park Ave S",40.740964,-73.986022,2016-09-07 7:00,2
491,"E 24 St & Park Ave S",40.740964,-73.986022,2016-09-07 8:00,2
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-02 15:00,1
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-02 16:00,1
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-06 17:00,1
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-06 18:00,1
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-07 16:00,1
492,"W 33 St & 7 Ave",40.7502,-73.990931,2016-09-07 17:00,1
495,"W 47 St & 10 Ave",40.762699,-73.993012,2016-09-02 13:00,1
495,"W 47 St & 10 Ave",40.762699,-73.993012,2016-09-05 12:00,1
496,"E 16 St & 5 Ave",40.737262,-73.99239,2016-09-04 14:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-02 15:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-02 16:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-02 17:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-05 13:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-05 14:00,1
497,"E 17 St & Broadway",40.73705,-73.990093,2016-09-07 18:00,2
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-03 0:00,1
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-03 11:00,1
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-03 14:00,1
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-05 10:00,1
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-06 9:00,2
499,"Broadway & W 60 St",40.769155,-73.981918,2016-09-06 10:00,1
500,"Broadway & W 51 St",40.762288,-73.983362,2016-09-06 9:00,2
501,"FDR Drive & E 35 St",40.744219,-73.971212,2016-09-01 16:00,1
501,"FDR Drive & E 35 St",40.744219,-73.971212,2016-09-02 15:00,2
501,"FDR Drive & E 35 St",40.744219,-73.971212,2016-09-02 16:00,1
501,"FDR Drive & E 35 St",40.744219,-73.971212,2016-09-07 17:00,1
502,"Henry St & Grand St",40.714215,-73.981346,2016-09-03 8:00,1
505,"6 Ave & W 33 St",40.749013,-73.988484,2016-09-01 16:00,1
505,"6 Ave & W 33 St",40.749013,-73.988484,2016-09-01 18:00,1
505,"6 Ave & W 33 St",40.749013,-73.988484,2016-09-03 17:00,1
505,"6 Ave & W 33 St",40.749013,-73.988484,2016-09-05 18:00,1
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-02 8:00,2
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-02 9:00,2
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-06 8:00,2
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-06 9:00,1
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-07 7:00,1
507,"E 25 St & 2 Ave",40.739126,-73.979738,2016-09-07 8:00,2
508,"W 46 St & 11 Ave",40.763414,-73.996674,2016-09-02 17:00,1
508,"W 46 St & 11 Ave",40.763414,-73.996674,2016-09-02 18:00,1
508,"W 46 St & 11 Ave",40.763414,-73.996674,2016-09-03 15:00,1
509,"9 Ave & W 22 St",40.745497,-74.001971,2016-09-02 16:00,1
509,"9 Ave & W 22 St",40.745497,-74.001971,2016-09-04 15:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-01 18:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-01 19:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-01 20:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-01 21:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 6:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 7:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 8:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 9:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 18:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-02 19:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 6:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 7:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 8:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 9:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 18:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 19:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 20:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-06 21:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 6:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 7:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 8:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 18:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 19:00,1
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 20:00,2
511,"E 14 St & Avenue B",40.729387,-73.977724,2016-09-07 21:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-01 16:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-01 18:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-01 22:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-01 23:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 6:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 7:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 8:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 9:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 11:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 15:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 16:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 17:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-02 18:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-03 18:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-04 15:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-04 17:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-05 12:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 7:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 8:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 9:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 10:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 12:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 16:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 17:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 18:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-06 19:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 8:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 9:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 10:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 11:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 16:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 17:00,1
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 18:00,2
514,"12 Ave & W 40 St",40.760875,-74.002777,2016-09-07 21:00,1
515,"W 43 St & 10 Ave",40.760094,-73.994618,2016-09-01 16:00,1
515,"W 43 St & 10 Ave",40.760094,-73.994618,2016-09-04 14:00,1
515,"W 43 St & 10 Ave",40.760094,-73.994618,2016-09-06 20:00,1
515,"W 43 St & 10 Ave",40.760094,-73.994618,2016-09-07 18:00,1
517,"Pershing Square South",40.751581,-73.97791,2016-09-03 15:00,1
517,"Pershing Square South",40.751581,-73.97791,2016-09-03 16:00,1
517,"Pershing Square South",40.751581,-73.97791,2016-09-04 13:00,1
517,"Pershing Square South",40.751581,-73.97791,2016-09-06 13:00,2
519,"Pershing Square North",40.751873,-73.977706,2016-09-03 5:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-04 13:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-06 13:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-06 16:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-06 17:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-06 18:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-07 16:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-07 17:00,1
519,"Pershing Square North",40.751873,-73.977706,2016-09-07 18:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-01 16:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 7:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 8:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 9:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 10:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 13:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 14:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 15:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 16:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-02 17:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-04 10:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-04 12:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-04 13:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 7:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 8:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 9:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 10:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 11:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 12:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 14:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 15:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 16:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 17:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 18:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-06 19:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-07 8:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-07 10:00,1
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-07 11:00,2
520,"W 52 St & 5 Ave",40.759923,-73.976485,2016-09-07 14:00,1
